Roll, Pitch, Yaw, RollSpeed, PitchSpeed, YawSpeed, AirSpeed, GroundSpeed, Heading, Throttle, Alt, Timestamp, Timeboot, PressureAbs, PressureDiff, Temperature, Battery, WindDirection, WindSpeed, WindSpeedZ, Lat, Lon, Vx, Vy, Vz
28,37,13,45,18,38,1,1,38,1,1,1,1,49,49,50,44,1,1,50,22,50,25,23,21
28,32,13,45,1,38,1,1,38,31,1,1,1,49,49,50,44,1,1,50,22,50,25,23,21
28,32,13,45,28,37,15,12,38,50,1,1,1,49,49,50,44,1,1,50,22,49,25,17,21
28,48,13,45,21,38,30,27,38,50,1,1,1,49,49,49,44,30,1,50,22,48,25,9,33
28,49,13,45,18,38,39,32,38,50,3,1,1,47,47,47,44,31,1,50,22,46,25,6,43
29,49,13,45,18,38,42,36,38,50,6,1,1,44,44,45,44,31,1,50,22,44,25,4,47
29,49,13,45,18,38,44,38,38,50,9,1,1,41,41,41,44,31,1,50,22,41,25,3,49
29,50,13,45,18,38,45,39,38,49,12,1,1,38,38,38,44,31,1,50,22,39,25,2,50
50,47,14,48,22,25,46,39,39,50,15,1,1,35,35,35,44,31,2,50,22,37,26,2,48
49,42,16,44,23,45,46,41,41,49,18,1,1,32,32,32,44,33,2,50,22,34,31,2,42
44,42,18,43,20,42,48,43,43,50,21,1,1,30,30,30,44,35,3,50,23,32,39,5,42
40,42,19,43,19,41,48,44,44,50,22,1,1,27,27,27,43,37,4,50,24,30,42,7,42
36,42,20,44,18,40,49,45,45,50,25,1,1,26,26,25,43,40,5,50,25,29,44,10,42
33,41,21,44,18,39,50,46,46,48,27,1,1,23,23,23,43,42,7,50,26,27,46,12,42
31,41,21,45,17,38,49,46,46,49,29,1,1,21,21,21,43,43,8,50,27,26,47,13,40
30,41,21,45,17,38,49,46,46,46,31,1,1,19,19,19,43,45,9,50,29,25,47,13,39
29,40,21,45,18,38,49,45,46,48,33,1,1,17,17,17,43,46,10,50,30,24,47,14,38
29,40,22,45,18,38,49,45,46,45,35,1,1,15,15,15,43,47,12,50,31,22,47,14,38
29,37,22,45,18,38,47,44,47,44,37,1,1,13,13,13,43,47,13,50,32,21,46,14,35
29,38,22,45,18,38,46,44,47,46,38,2,2,12,12,12,43,48,14,50,33,20,46,14,35
28,36,22,45,16,38,46,44,47,41,40,2,2,10,10,10,43,48,16,50,34,19,46,14,35
28,33,22,45,16,38,45,43,47,39,41,2,2,9,9,10,43,49,17,50,35,18,46,15,29
28,31,22,45,17,38,44,41,47,38,41,2,2,9,9,9,43,49,19,50,37,18,45,15,25
28,30,22,45,17,38,43,41,47,38,41,2,2,9,9,9,43,49,20,50,38,17,45,15,22
28,30,22,45,18,38,43,41,47,39,41,2,2,9,9,9,43,49,22,50,39,15,45,15,22
28,30,22,45,18,38,44,41,47,39,42,2,2,9,9,8,42,49,23,50,40,15,45,15,22
28,30,22,45,18,38,44,42,47,40,42,2,2,8,8,8,42,49,24,50,41,14,45,15,23
28,31,22,45,18,38,44,42,47,41,42,2,2,8,8,8,42,49,24,50,42,13,45,15,24
28,31,22,45,18,38,45,42,47,41,42,2,2,8,8,8,42,49,25,50,43,12,46,15,25
29,32,22,45,18,38,46,43,47,42,43,2,2,7,7,8,42,50,26,50,45,11,46,15,25
2,43,19,46,26,30,46,43,44,50,43,2,2,7,7,7,42,49,27,50,46,10,46,14,28
1,42,15,47,24,31,47,42,40,47,46,2,2,4,4,4,42,48,29,50,46,8,35,3,44
1,37,12,46,26,30,47,42,36,42,48,2,2,3,3,3,42,47,31,50,46,5,25,1,37
1,34,8,46,26,30,45,41,33,39,49,2,2,1,1,1,42,44,34,50,46,3,16,4,30
1,30,4,46,27,30,43,41,29,38,49,2,2,1,1,1,42,42,35,50,45,1,8,11,25
3,27,1,47,24,30,43,41,26,36,50,2,2,1,1,1,42,40,36,50,44,1,4,19,22
9,22,47,48,20,32,42,42,22,35,49,2,2,1,1,1,42,38,36,50,43,1,4,30,16
16,20,45,47,19,34,42,43,21,35,48,2,2,2,2,2,42,37,35,50,41,2,6,35,11
26,20,45,50,18,38,43,44,20,37,47,2,2,3,3,3,42,36,33,50,41,4,8,39,10
33,22,45,47,19,40,45,45,21,38,45,3,3,5,5,5,42,35,32,50,40,6,7,39,12
35,25,46,46,19,40,45,46,21,40,45,3,3,5,5,5,41,35,31,50,38,8,5,37,15
36,26,47,45,19,40,46,47,22,42,44,3,3,6,6,6,41,34,30,50,37,9,4,36,17
35,27,47,45,19,40,47,47,23,42,44,3,3,6,6,6,41,33,29,50,36,10,3,33,19
34,28,48,45,18,39,48,47,24,42,44,3,3,6,6,6,41,32,29,50,35,11,2,31,21
33,28,49,45,18,39,48,47,24,43,44,3,3,6,6,6,41,31,28,50,34,12,1,29,22
31,29,49,45,18,39,48,47,25,43,44,3,3,6,6,6,41,30,29,50,32,12,1,28,23
30,29,49,45,18,38,48,47,25,43,44,3,3,6,6,6,41,29,29,50,31,13,1,27,23
30,29,49,45,18,38,48,47,25,44,44,3,3,6,6,5,41,28,29,50,30,13,1,26,23
29,29,49,45,19,37,48,48,25,42,45,3,3,5,5,5,41,28,29,50,28,13,1,26,24
29,29,49,45,17,38,48,47,25,41,45,3,3,5,5,5,41,27,30,50,27,14,1,26,28
29,29,49,45,18,37,48,46,25,42,46,3,3,4,4,5,41,26,30,50,25,14,1,26,22
28,29,49,45,17,38,47,46,25,42,46,3,3,4,4,4,41,26,31,50,24,14,1,26,22
28,29,49,45,18,38,47,46,25,42,46,3,3,4,4,4,41,25,31,50,23,14,1,26,23
28,29,49,45,17,38,47,46,25,42,46,3,3,4,4,4,41,25,31,50,21,15,1,26,23
28,29,49,45,18,38,47,47,25,42,46,3,3,4,4,4,40,25,32,50,20,15,1,26,23
28,29,49,45,18,38,47,47,25,42,46,3,3,4,4,4,40,24,32,50,19,15,1,26,23
28,29,49,45,18,38,47,46,25,42,46,3,3,4,4,3,40,24,32,50,17,16,1,26,23
28,29,49,45,18,38,47,46,25,42,47,3,3,3,3,3,40,24,32,50,16,16,1,26,22
28,29,49,45,18,38,48,47,25,41,47,4,4,3,3,3,40,23,33,50,15,16,1,26,22
28,29,49,45,18,38,47,46,25,42,47,4,4,3,3,3,40,23,33,50,13,17,1,26,22
28,29,49,45,18,38,47,46,25,41,47,4,4,3,3,3,40,23,33,50,12,17,1,26,22
28,29,49,45,17,38,47,46,25,42,47,4,4,3,3,3,40,23,33,50,11,17,1,26,22
28,29,49,45,17,38,47,46,25,42,47,4,4,3,3,3,40,23,33,50,9,17,1,26,22
28,29,49,45,18,38,47,46,25,42,47,4,4,3,3,3,40,22,34,50,8,18,1,26,22
28,29,49,45,18,38,47,46,25,41,47,4,4,3,3,3,40,22,34,50,7,18,1,26,22
28,28,49,45,17,38,47,46,25,42,47,4,4,3,3,3,40,22,34,50,5,18,1,26,22
28,28,49,41,17,35,47,46,25,40,47,4,4,3,3,3,40,22,34,50,4,19,1,26,21
5,33,45,47,25,35,47,47,21,43,48,4,4,2,2,3,40,22,34,50,3,20,3,34,27
6,31,43,46,23,31,46,47,18,42,48,4,4,2,2,2,40,21,34,50,2,21,7,41,26
8,29,40,47,22,32,46,48,16,40,49,4,4,2,2,2,40,21,34,50,1,24,13,46,23
12,27,38,47,20,33,46,48,14,40,49,4,4,2,2,1,40,21,33,50,1,27,20,48,20
17,25,37,47,19,35,46,48,12,40,48,4,4,2,2,2,39,20,31,50,1,30,26,49,17
22,25,36,47,18,36,46,48,11,40,48,4,4,2,2,3,39,20,29,50,1,33,29,49,16
24,25,35,47,18,37,47,49,11,40,47,4,4,3,3,3,39,19,28,50,1,35,30,49,17
5,32,32,47,25,35,47,49,7,43,47,4,4,3,3,3,39,19,26,50,1,39,37,46,26
7,29,29,46,22,32,47,48,5,42,48,4,4,2,2,3,39,19,25,50,2,41,44,40,25
10,28,27,47,21,33,47,47,2,41,48,4,4,2,2,3,39,19,24,50,4,42,48,34,22
14,26,25,47,19,34,47,46,1,41,48,4,4,2,2,3,39,20,22,50,5,43,49,28,19
18,25,24,47,18,35,47,46,49,41,47,5,5,3,3,3,39,21,21,50,6,43,49,24,18
22,25,24,47,18,36,47,46,49,41,47,5,5,3,3,3,39,22,21,50,8,43,49,21,17
25,26,23,46,18,37,47,46,48,42,46,5,5,4,4,4,39,23,21,50,9,42,49,19,18
28,27,23,46,18,38,48,46,48,42,46,5,5,4,4,4,39,25,21,50,10,42,49,19,19
29,27,23,46,18,38,48,46,48,43,46,5,5,4,4,4,39,26,21,50,11,41,49,19,20
29,28,23,45,18,38,48,47,48,43,46,5,5,4,4,5,39,28,21,50,13,41,49,19,20
29,28,23,45,18,37,48,47,48,42,46,5,5,4,4,4,39,29,21,50,14,40,49,19,24
30,28,23,46,18,38,48,46,48,40,46,5,5,4,4,3,39,30,21,50,16,40,49,20,28
29,27,24,45,18,38,47,46,49,42,47,5,5,3,3,3,38,30,21,50,17,39,49,20,19
29,28,24,45,18,38,48,46,49,42,46,5,5,4,4,4,38,31,21,50,18,39,49,20,19
29,28,24,45,18,38,49,47,49,42,46,5,5,4,4,4,38,32,22,50,20,39,49,21,20
29,28,24,45,18,38,48,46,49,43,46,5,5,4,4,4,38,33,22,50,21,38,49,21,21
29,29,24,45,18,38,48,47,49,42,46,5,5,4,4,4,38,34,22,50,22,38,49,21,22
29,29,24,45,18,38,48,46,49,42,46,5,5,4,4,4,38,34,22,50,24,38,49,21,22
28,28,24,45,18,38,48,46,49,42,46,5,5,4,4,4,38,35,23,50,25,38,49,21,22
28,29,24,45,18,38,48,46,49,42,46,5,5,4,4,3,38,36,23,50,26,37,49,21,22
28,28,24,45,18,38,48,46,49,42,47,5,5,3,3,3,38,36,23,50,28,37,49,21,22
28,28,24,45,18,38,47,46,49,42,47,5,5,3,3,3,38,37,23,50,29,37,49,21,22
28,28,24,45,18,38,47,46,49,42,47,5,5,3,3,3,38,37,23,50,30,36,49,21,22
28,28,24,45,18,38,47,46,49,42,47,6,6,3,3,3,38,38,24,50,32,36,49,21,22
28,28,24,45,18,38,48,46,49,41,47,6,6,3,3,3,38,39,24,50,33,36,49,21,22
28,28,24,45,18,38,47,46,49,42,47,6,6,3,3,3,38,39,24,50,34,36,49,21,22
28,28,24,45,18,38,47,46,49,42,47,6,6,3,3,3,37,40,25,50,36,35,49,21,22
28,28,24,45,18,38,48,46,49,42,47,6,6,3,3,3,37,40,25,50,37,35,49,21,21
28,28,24,45,17,38,47,46,49,43,47,6,6,3,3,3,37,40,25,50,38,35,49,21,21
28,28,24,45,18,38,48,46,49,42,47,6,6,3,3,3,37,40,25,50,39,35,49,21,21
28,29,24,45,18,38,48,46,49,42,47,6,6,3,3,3,37,41,26,50,41,34,49,21,21
28,29,24,45,18,38,47,46,49,42,47,6,6,3,3,3,37,41,26,50,42,34,49,21,21
28,29,24,45,18,38,48,46,49,43,47,6,6,3,3,3,37,41,26,50,44,34,49,21,21
28,29,24,45,18,38,48,46,49,42,47,6,6,3,3,3,37,42,26,50,45,33,49,21,21
28,29,24,45,17,38,47,46,49,42,47,6,6,3,3,3,37,42,27,50,46,33,49,21,22
5,34,20,47,21,33,47,45,45,44,47,6,6,3,3,3,37,42,27,50,47,32,46,13,29
7,31,18,47,22,32,47,44,42,42,48,6,6,2,2,2,37,42,28,50,48,31,41,6,26
10,29,16,47,20,33,47,43,40,41,48,6,6,2,2,2,37,41,30,50,49,28,36,3,23
14,27,14,47,19,34,46,42,39,40,48,6,6,2,2,2,37,41,32,50,49,26,30,1,20
18,26,13,47,18,35,46,42,38,41,48,6,6,2,2,2,37,40,34,50,49,23,26,1,18
22,26,12,47,18,36,48,43,37,40,47,6,6,3,3,3,37,39,36,50,49,21,23,1,17
25,26,12,46,18,37,47,43,36,41,47,6,6,3,3,3,36,39,38,50,49,18,21,1,18
27,26,11,46,18,38,48,43,36,42,47,6,6,3,3,3,36,38,39,50,49,16,21,1,18
8,32,9,45,23,25,48,44,34,45,47,7,7,3,3,3,36,38,41,50,49,13,18,1,24
8,31,6,46,21,32,48,44,31,43,47,7,7,3,3,3,36,37,42,50,48,11,9,6,27
10,29,4,47,21,33,48,45,29,41,48,7,7,2,2,2,36,36,43,50,47,9,5,12,24
14,27,2,47,20,34,47,45,27,40,48,7,7,2,2,2,36,36,44,50,45,8,3,17,21
17,26,1,47,18,35,47,45,26,41,48,7,7,2,2,3,36,35,44,50,44,8,2,21,19
21,26,49,47,18,36,47,46,25,41,47,7,7,3,3,3,36,35,44,50,43,8,1,24,18
24,26,49,47,18,37,47,47,25,41,47,7,7,3,3,3,36,34,44,50,42,8,1,27,18
27,26,49,46,18,37,47,47,24,42,47,7,7,3,3,3,36,33,44,50,40,9,1,28,18
28,27,49,46,18,38,48,48,24,42,46,7,7,4,4,4,36,33,44,50,39,9,1,28,19
29,28,49,46,18,38,48,48,24,42,46,7,7,4,4,4,36,33,43,50,38,10,1,28,20
29,28,49,45,18,38,48,48,24,43,46,7,7,4,4,4,36,32,43,50,36,11,1,28,21
29,28,49,45,18,38,48,47,24,43,46,7,7,4,4,4,36,32,43,50,35,11,1,28,22
29,28,49,45,18,38,48,47,25,43,46,7,7,4,4,3,35,31,43,50,33,12,1,27,22
29,28,49,45,18,38,48,47,25,42,46,7,7,4,4,3,35,31,43,50,32,12,1,27,22
29,28,49,45,18,38,48,47,25,42,47,7,7,3,3,3,35,31,42,50,31,12,1,27,22
29,28,49,45,18,38,48,47,25,42,47,7,7,3,3,3,35,30,42,50,29,13,1,26,22
29,29,49,45,18,38,48,47,25,42,47,7,7,3,3,3,35,30,42,50,28,13,1,26,22
29,29,49,45,17,38,47,47,25,42,47,7,7,3,3,3,35,29,42,50,27,13,1,26,22
28,28,49,45,18,38,47,47,25,42,47,7,7,3,3,3,35,29,42,50,25,14,1,26,22
28,28,49,45,18,38,48,47,25,42,47,7,7,3,3,3,35,29,42,50,24,14,1,26,22
28,28,49,45,18,38,48,47,25,42,47,8,8,3,3,3,35,29,42,50,23,14,1,26,22
28,28,49,45,18,38,48,47,25,42,47,8,8,3,3,3,35,28,42,50,21,15,1,26,21
28,28,49,45,17,38,47,47,25,42,47,8,8,3,3,3,35,28,42,50,20,15,1,26,22
28,28,49,45,17,38,47,47,25,42,47,8,8,3,3,3,35,28,42,50,19,15,1,26,22
28,28,49,45,17,38,47,47,25,42,47,8,8,3,3,3,35,27,42,50,17,16,1,26,22
28,28,49,45,18,38,48,47,25,41,47,8,8,3,3,3,35,27,42,50,16,16,1,26,21
28,28,49,45,18,38,48,47,25,42,47,8,8,3,3,3,35,27,42,50,15,16,1,26,21
28,28,49,45,18,38,48,47,25,42,47,8,8,3,3,3,35,27,42,50,13,17,1,26,21
28,28,49,45,18,38,48,47,25,42,47,8,8,3,3,3,35,26,42,50,12,17,1,26,21
28,28,49,45,18,38,48,47,25,42,47,8,8,3,3,3,34,26,42,50,10,17,1,26,21
28,28,49,45,18,38,47,47,25,42,47,8,8,3,3,3,34,26,42,50,9,17,1,26,21
28,28,49,45,18,38,47,47,25,42,47,8,8,3,3,3,34,26,42,50,8,18,1,26,21
28,28,49,45,17,38,47,47,25,42,47,8,8,3,3,3,34,25,42,50,6,18,1,26,21
28,28,49,45,18,38,47,47,25,42,47,8,8,3,3,3,34,25,42,50,5,18,1,26,21
20,27,48,1,21,1,47,47,24,40,47,8,8,3,3,3,34,25,41,50,4,19,1,26,22
5,31,44,46,23,30,46,47,20,43,48,8,8,2,2,2,34,25,41,50,2,20,5,37,28
6,30,42,46,23,31,46,48,18,42,48,8,8,2,2,2,34,25,41,50,2,22,8,41,26
8,28,40,47,21,32,47,48,16,40,49,8,8,1,1,1,34,24,41,50,1,24,14,47,23
13,26,38,47,20,34,47,48,13,39,48,8,8,2,2,2,34,24,39,50,1,28,21,49,19
18,25,36,47,18,35,46,48,12,40,48,9,9,2,2,2,34,24,37,50,1,30,26,49,17
22,25,36,47,18,36,47,49,11,40,48,9,9,3,3,3,34,23,36,50,1,33,29,49,16
22,25,35,13,19,13,46,49,11,42,47,9,9,3,3,3,34,23,34,50,1,36,31,49,17
5,32,31,47,23,34,47,49,7,43,47,9,9,3,3,3,34,23,33,50,2,39,38,46,25
7,29,29,47,22,32,48,48,4,42,47,9,9,3,3,3,34,23,32,50,3,41,45,40,24
11,27,27,47,20,33,47,47,2,41,48,9,9,3,3,3,33,24,31,50,4,42,48,33,21
15,26,25,47,19,34,47,46,1,40,47,9,9,3,3,3,33,25,30,50,5,43,49,27,19
19,25,24,47,18,35,47,46,49,41,47,9,9,3,3,3,33,25,29,50,6,43,49,23,18
24,25,23,47,18,37,48,46,48,41,46,9,9,4,4,3,33,26,29,50,8,43,49,20,18
26,26,23,46,18,37,48,46,48,42,46,9,9,4,4,4,33,27,29,50,9,42,49,19,18
28,26,23,46,18,38,48,46,48,43,46,9,9,4,4,4,33,28,29,50,10,42,49,19,19
29,27,23,46,18,38,49,47,48,42,46,9,9,4,4,4,33,29,30,50,12,41,49,19,20
29,28,23,45,18,38,48,47,48,43,46,9,9,4,4,4,33,29,30,50,13,41,49,19,21
30,28,23,45,18,38,49,47,48,43,46,9,9,4,4,4,33,30,30,50,15,40,49,19,22
29,28,23,45,18,38,49,47,48,43,46,9,9,4,4,4,33,30,30,50,16,40,49,20,22
29,28,24,45,18,38,49,47,49,43,46,9,9,4,4,4,33,31,31,50,17,39,49,20,22
29,29,24,45,18,38,48,47,49,43,46,9,9,4,4,4,33,32,31,50,18,39,49,21,22
29,28,24,45,18,38,48,47,49,43,46,9,9,4,4,4,33,32,31,50,20,39,49,21,22
29,29,24,45,18,38,48,47,49,42,46,9,9,4,4,4,33,33,31,50,21,38,49,21,22
28,29,24,45,18,38,48,47,49,43,46,9,9,4,4,4,32,33,32,50,22,38,49,21,22
28,29,24,45,18,38,48,46,49,42,46,10,10,4,4,3,32,34,32,50,24,38,49,21,23
28,28,24,45,18,38,48,46,49,42,47,10,10,3,3,3,32,34,32,50,25,38,49,21,22
28,28,24,45,18,38,47,46,49,42,47,10,10,3,3,3,32,34,32,50,26,37,49,21,22
28,28,24,45,18,38,48,46,49,42,47,10,10,3,3,3,32,35,33,50,28,37,49,21,22
28,28,24,45,18,38,48,46,49,42,47,10,10,3,3,3,32,35,33,50,29,37,49,21,22
28,28,24,45,17,38,47,46,49,42,47,10,10,3,3,3,32,36,33,50,31,36,49,21,22
28,28,24,45,18,38,47,46,49,42,47,10,10,3,3,3,32,36,33,50,32,36,49,21,22
28,28,24,45,18,38,47,46,49,42,47,10,10,3,3,3,32,36,34,50,33,36,49,21,21
28,28,24,45,18,38,48,46,49,42,47,10,10,3,3,3,32,36,34,50,35,36,49,21,21
28,28,24,45,18,38,48,46,49,42,47,10,10,3,3,3,32,37,34,50,36,35,49,21,22
28,28,24,45,18,38,47,46,49,42,47,10,10,3,3,3,32,37,34,50,37,35,49,21,21
28,28,24,45,18,38,48,46,49,41,47,10,10,3,3,3,32,37,34,50,39,35,49,21,21
28,28,24,45,17,38,47,46,49,42,47,10,10,3,3,3,32,37,34,50,40,35,49,21,22
28,28,24,45,18,38,48,46,49,41,47,10,10,3,3,3,31,38,34,50,41,34,49,21,21
28,28,24,45,18,38,48,46,49,42,47,10,10,3,3,3,31,38,35,50,43,34,49,21,21
28,28,24,45,18,38,47,46,49,42,47,10,10,3,3,3,31,38,35,50,44,34,49,21,21
28,28,24,45,18,38,48,46,49,42,47,10,10,3,3,3,31,38,35,50,45,33,49,21,21
5,33,22,45,28,50,47,46,47,44,47,10,10,3,3,3,31,38,35,50,47,33,49,21,22
6,31,19,46,23,30,47,44,44,43,48,10,10,2,2,3,31,39,35,50,48,32,45,11,28
8,29,17,47,21,32,46,43,42,42,48,10,11,2,2,2,31,38,36,50,49,30,39,5,24
12,27,15,47,20,33,47,42,39,40,48,11,11,2,2,2,31,38,38,50,49,27,32,2,20
15,26,13,47,19,34,47,42,38,40,48,11,11,2,2,2,31,38,39,50,49,25,29,1,19
19,25,12,47,18,35,47,42,37,40,48,11,11,2,2,3,31,38,40,50,49,23,25,1,17
24,25,12,47,18,37,47,43,36,41,47,11,11,3,3,3,31,37,42,50,49,20,22,1,17
26,26,11,46,18,37,47,43,36,42,47,11,11,3,3,3,31,37,44,50,49,17,21,1,18
20,27,11,5,23,3,48,44,35,44,46,11,11,4,4,3,31,37,44,50,49,15,20,1,19
7,33,8,47,21,33,48,44,33,44,47,11,11,3,3,3,31,37,45,50,48,12,15,2,27
8,30,6,46,21,32,48,45,30,43,47,11,11,3,3,3,31,36,46,50,47,10,8,7,26
11,29,4,47,20,33,48,45,28,42,48,11,11,2,2,3,30,36,47,50,46,9,4,13,23
14,27,2,47,19,34,47,46,27,41,48,11,11,2,2,3,30,35,47,50,45,8,2,18,20
18,26,1,47,18,35,47,46,26,41,48,11,11,2,2,3,30,35,47,50,44,8,1,23,19
22,26,49,47,18,36,47,46,25,41,47,11,11,3,3,3,30,34,47,50,43,8,1,25,18
25,26,49,46,18,37,47,47,24,42,47,11,11,3,3,3,30,34,47,50,41,9,1,27,18
27,27,49,46,18,38,48,47,24,42,46,11,11,4,4,3,30,33,47,50,39,9,1,28,19
28,27,49,46,18,38,48,47,24,42,46,11,11,4,4,4,30,33,47,50,39,10,1,28,20
29,28,49,46,18,38,48,48,24,42,46,11,11,4,4,4,30,32,46,50,37,10,1,28,21
29,28,49,45,18,38,48,48,24,43,46,11,11,4,4,4,30,32,46,50,35,11,1,28,21
29,29,49,45,18,38,48,48,25,42,46,11,11,4,4,4,30,32,46,50,34,11,1,28,22
29,28,49,45,18,38,49,48,25,42,46,11,11,4,4,4,30,31,46,50,33,12,1,27,22
29,29,49,45,18,38,48,47,25,42,46,12,12,4,4,3,30,31,46,50,31,12,1,27,22
29,28,49,45,18,38,48,47,25,43,46,12,12,4,4,3,30,30,46,50,30,12,1,27,22
29,29,49,45,18,38,48,48,25,42,46,12,12,4,4,3,30,30,46,50,29,13,1,26,21
28,30,49,46,17,38,48,47,25,41,47,12,12,4,4,3,30,30,46,50,28,13,1,26,22
29,28,49,46,18,38,47,47,25,41,47,12,12,3,3,3,30,30,46,50,26,13,1,26,28
29,27,49,45,18,38,47,46,25,42,47,12,12,3,3,3,30,29,45,50,25,14,1,26,19
28,28,49,45,18,38,48,47,25,41,47,12,12,3,3,3,29,29,45,50,24,14,1,26,20
28,28,49,45,17,38,47,46,25,42,47,12,12,3,3,3,29,28,45,50,22,14,1,26,21
28,28,49,45,18,38,47,46,25,42,47,12,12,3,3,3,29,28,45,50,21,15,1,26,21
28,28,49,45,18,38,47,47,25,42,47,12,12,3,3,3,29,28,45,50,19,15,1,26,21
28,28,49,45,18,38,48,47,25,42,47,12,12,3,3,3,29,28,45,50,18,15,1,26,21
28,29,49,45,18,38,48,47,25,42,47,12,12,3,3,3,29,27,45,50,17,16,1,26,21
28,28,49,45,18,38,48,47,25,42,47,12,12,3,3,3,29,27,45,50,15,16,1,26,21
28,28,49,45,18,38,48,47,25,42,47,12,12,3,3,3,29,27,45,50,14,16,1,26,22
28,28,49,45,18,38,47,47,25,42,47,12,12,3,3,3,29,27,45,50,13,17,1,26,22
28,28,49,45,18,38,48,47,25,42,47,12,12,3,3,3,29,27,45,50,11,17,1,26,22
28,28,49,45,17,38,47,47,25,42,47,12,12,3,3,3,29,26,45,50,10,17,1,26,22
28,28,49,45,18,38,48,47,25,42,47,12,12,3,3,3,29,26,45,50,8,18,1,26,21
28,28,49,45,18,38,48,47,25,41,47,12,12,3,3,3,29,26,45,50,7,18,1,26,21
28,28,49,45,18,38,48,46,25,41,47,12,13,3,3,3,29,26,45,50,6,18,1,26,21
28,28,49,45,17,38,47,46,25,42,47,13,13,3,3,3,28,26,45,50,5,19,1,26,22
4,33,47,45,23,23,47,46,22,44,47,13,13,3,3,3,28,25,45,50,3,19,2,29,24
5,31,44,47,23,32,47,48,19,43,48,13,13,2,2,2,28,25,45,50,2,21,6,39,27
7,29,41,47,22,32,46,48,17,42,48,13,13,2,2,2,28,25,45,50,1,23,12,45,24
10,27,39,47,20,33,46,49,15,41,49,13,13,2,2,2,28,25,44,50,1,26,17,48,21
14,26,37,47,19,34,46,49,13,40,48,13,13,2,2,2,28,24,42,50,1,28,23,49,18
19,25,36,47,19,35,47,49,12,39,48,13,13,2,2,3,28,24,40,50,1,32,27,49,17
23,25,36,47,18,37,46,49,11,41,47,13,13,3,3,3,28,24,39,50,1,35,30,49,16
4,30,32,46,26,25,48,49,8,44,47,13,13,3,3,3,28,24,37,50,1,38,36,47,24
6,30,30,47,22,32,48,49,5,43,47,13,13,3,3,3,28,24,35,50,2,40,43,41,26
9,28,28,47,21,32,47,48,3,41,48,13,13,2,2,3,28,24,34,50,3,42,47,36,23
13,26,26,47,20,34,47,47,1,41,48,13,13,2,2,3,28,25,33,50,5,43,49,30,20
17,25,24,47,19,35,47,46,50,41,47,13,13,3,3,3,28,25,32,50,6,43,49,25,18
21,25,24,47,18,36,47,46,49,42,47,13,13,3,3,3,28,26,32,50,7,43,49,22,17
25,26,23,46,18,37,48,46,48,41,46,13,13,4,4,4,28,27,32,50,8,42,49,20,18
27,26,23,46,18,38,48,46,48,42,46,13,13,4,4,4,27,28,32,50,10,42,49,19,19
29,27,23,46,18,38,48,46,48,42,46,13,13,4,4,4,27,28,32,50,11,41,49,19,19
29,28,23,45,18,38,49,47,48,42,46,13,13,4,4,4,27,29,32,50,13,41,49,19,21
30,28,23,45,18,38,48,47,48,43,46,13,13,4,4,5,27,29,32,50,14,40,49,19,21
30,28,23,45,18,38,48,47,48,43,46,14,14,4,4,4,27,30,33,50,15,40,49,20,21
29,29,24,45,17,38,48,47,48,43,46,14,14,4,4,4,27,31,33,50,17,39,49,20,22
29,29,24,45,18,38,49,47,49,42,46,14,14,4,4,4,27,31,33,50,18,39,49,20,22
29,29,24,45,18,38,49,47,49,42,46,14,14,4,4,4,27,32,33,50,19,39,49,21,22
29,29,24,45,18,38,48,47,49,43,46,14,14,4,4,4,27,32,33,50,21,38,49,21,22
29,29,24,45,18,38,48,47,49,42,46,14,14,4,4,4,27,33,33,50,22,38,49,21,22
28,29,24,45,18,38,48,46,49,42,46,14,14,4,4,4,27,33,34,50,23,38,49,21,22
28,29,24,45,18,38,48,46,49,42,46,14,14,4,4,3,27,33,34,50,25,38,49,21,22
28,29,24,45,18,38,48,46,49,42,47,14,14,3,3,3,27,34,34,50,26,37,49,21,22
28,29,24,45,17,38,48,46,49,42,47,14,14,3,3,3,27,34,34,50,27,37,49,21,22
28,28,24,45,18,38,47,46,49,42,47,14,14,3,3,3,26,35,34,50,29,37,49,21,22
28,28,24,45,18,38,48,46,49,42,47,14,14,3,3,3,26,35,34,50,30,37,49,21,22
28,29,24,45,18,38,47,46,49,42,47,14,14,3,3,3,26,35,34,50,31,36,49,21,22
28,28,24,45,18,38,47,46,49,42,47,14,14,3,3,3,26,36,35,50,33,36,49,21,22
28,28,24,45,18,38,48,46,49,42,47,14,14,3,3,3,26,36,35,50,34,36,49,21,22
28,28,24,45,18,38,48,46,49,42,47,14,14,3,3,3,26,36,35,50,35,35,49,21,22
28,28,24,45,18,38,48,46,49,41,47,14,14,3,3,3,26,37,35,50,37,35,49,21,22
28,28,24,45,18,38,47,46,49,41,47,14,14,3,3,3,26,37,35,50,38,35,49,21,21
28,28,24,45,18,38,47,46,49,42,47,14,14,3,3,3,26,37,36,50,39,35,49,21,20
28,28,24,45,18,38,48,46,49,42,47,14,14,3,3,3,26,37,36,50,40,34,49,21,20
28,28,24,45,18,38,47,46,49,43,47,15,15,3,3,3,26,38,36,50,42,34,49,21,21
28,29,24,45,18,38,48,46,49,42,47,15,15,3,3,3,26,38,36,50,43,34,49,21,21
28,29,24,45,17,38,47,46,49,42,47,15,15,3,3,3,26,38,36,50,45,34,49,21,22
